target_id	length	eff_length	est_counts	tpm
ENSMUST00000188036.2	295	116	0	0
ENSMUST00000006956.9	555	376	0	0
ENSMUST00000211660.2	494	315	0	0
ENSMUST00000210913.2	2200	2021	0	0
ENSMUST00000028188.8	4751	4572	0	0
ENSMUST00000095014.8	5607	5428	0	0
ENSMUST00000186694.7	5385	5206	4	0.257803
ENSMUST00000188598.2	3160	2981	0	0
ENSMUST00000188728.2	831	652	0	0
ENSMUST00000190427.7	697	518	0	0
ENSMUST00000187525.2	1795	1616	0	0
ENSMUST00000187872.2	3257	3078	0	0
ENSMUST00000189010.2	785	606	0	0
ENSMUST00000039627.12	7616	7437	0	0
ENSMUST00000100644.10	7390	7211	0	0
ENSMUST00000148422.2	386	207	0	0
ENSMUST00000144502.8	752	573	0	0
ENSMUST00000142329.8	2367	2188	0	0
ENSMUST00000153578.8	3514	3335	0	0
ENSMUST00000148814.8	2678	2499	0	0
ENSMUST00000135957.2	714	535	0	0
ENSMUST00000133645.2	506	327	0	0
ENSMUST00000154758.2	732	553	0	0
ENSMUST00000006952.9	2094	1915	0	0
ENSMUST00000106157.8	5008	4829	79.7398	5.5405
ENSMUST00000215716.2	2205	2026	0	0
ENSMUST00000210507.2	1785	1606	0	0
ENSMUST00000153335.2	757	578	0	0
ENSMUST00000033265.5	2210	2031	0	0
ENSMUST00000143911.8	431	252	0	0
ENSMUST00000131658.2	659	480	0	0
ENSMUST00000109411.8	4362	4183	0	0
ENSMUST00000137449.2	692	513	0	0
ENSMUST00000018094.13	4356	4177	0	0
ENSMUST00000169266.8	8221	8042	0	0
ENSMUST00000169392.2	596	417	0	0
ENSMUST00000169743.2	333	154	0	0
ENSMUST00000164440.2	175	14.9308	0	0
ENSMUST00000163320.8	6096	5917	0	0
ENSMUST00000165239.3	3500	3321	0	0
ENSMUST00000163819.2	456	277	0	0
ENSMUST00000168956.2	745	566	0	0
ENSMUST00000167379.2	4732	4553	75.5817	5.56994
ENSMUST00000165742.2	358	179	0	0
ENSMUST00000164820.2	344	165	0	0
ENSMUST00000170500.2	764	585	0	0
ENSMUST00000167162.2	428	249	0	0
ENSMUST00000163901.2	455	276	21.4183	26.038
ENSMUST00000005578.13	6099	5920	0	0
ENSMUST00000010434.8	3458	3279	0	0
ENSMUST00000192195.6	3975	3796	0	0
ENSMUST00000192024.6	1361	1182	0	0
ENSMUST00000194531.6	1604	1425	0	0
ENSMUST00000194791.2	909	730	0	0
ENSMUST00000111276.9	1082	903	0	0
ENSMUST00000070864.14	9655	9476	70.4381	2.4941
ENSMUST00000102939.9	9736	9557	0.0129007	0.00045292
ENSMUST00000131861.2	523	344	0	0
ENSMUST00000041342.12	6984	6805	0	0
ENSMUST00000114447.8	6987	6808	0	0
ENSMUST00000133892.2	684	505	0	0
ENSMUST00000125798.3	949	770	0	0
ENSMUST00000155356.4	332	153	0	0
ENSMUST00000124183.2	308	129	0	0
ENSMUST00000100348.10	7182	7003	0	0
ENSMUST00000192685.2	2846	2667	0	0
ENSMUST00000160777.8	4675	4496	0	0
ENSMUST00000239100.2	4675	4496	0	0
ENSMUST00000027038.11	1376	1197	0	0
ENSMUST00000160339.2	2481	2302	0	0
ENSMUST00000159083.2	3327	3148	0	0
ENSMUST00000052915.14	4260	4081	0	0
ENSMUST00000140821.2	826	647	0	0
ENSMUST00000152909.2	477	298	0	0
ENSMUST00000144511.2	692	513	0	0
ENSMUST00000106711.2	2551	2372	0	0
ENSMUST00000144130.2	1051	872	0	0
ENSMUST00000139682.2	2045	1866	0	0
ENSMUST00000044180.5	3692	3513	0	0
ENSMUST00000008280.14	1563	1384	0	0
ENSMUST00000185893.2	1421	1242	0	0
ENSMUST00000187357.2	344	165	0	0
ENSMUST00000106710.3	1078	899	0	0
ENSMUST00000124112.2	574	395	0	0
ENSMUST00000084954.13	1732	1553	0	0
ENSMUST00000108568.10	1777	1598	0	0
ENSMUST00000079056.9	1443	1264	0	0
ENSMUST00000102564.11	1848	1669	0	0
ENSMUST00000124943.8	662	483	0	0
ENSMUST00000150076.8	370	191	0	0
ENSMUST00000128748.8	957	778	0	0
ENSMUST00000102563.2	1352	1173	0	0
ENSMUST00000138006.8	1073	894	0	0
ENSMUST00000125441.8	756	577	0	0
ENSMUST00000143232.2	603	424	0	0
ENSMUST00000144454.2	488	309	0	0
ENSMUST00000015499.14	922	743	0	0
ENSMUST00000068584.7	1186	1007	0	0
ENSMUST00000200533.5	1853	1674	0	0
ENSMUST00000198759.5	730	551	0	0
ENSMUST00000200429.5	10770	10591	0	0
ENSMUST00000094505.6	8073	7894	0	0
ENSMUST00000196816.2	2796	2617	0	0
ENSMUST00000198418.2	4406	4227	1	0.0793778
ENSMUST00000200295.5	5337	5158	0	0
ENSMUST00000199634.2	7297	7118	2	0.0942765
ENSMUST00000168527.8	8206	8027	0	0
ENSMUST00000210547.2	2446	2267	0	0
ENSMUST00000128088.4	609	430	0	0
ENSMUST00000209095.2	2571	2392	0	0
ENSMUST00000033263.6	2625	2446	0	0
ENSMUST00000207378.2	525	346	0	0
ENSMUST00000207729.2	584	405	0	0
ENSMUST00000207460.2	759	580	0	0
ENSMUST00000207261.2	419	240	0	0
ENSMUST00000053156.10	2301	2122	0	0
ENSMUST00000168528.8	1210	1031	0	0
ENSMUST00000186339.7	641	462	0	0
ENSMUST00000186534.2	730	551	0	0
ENSMUST00000186059.2	565	386	0	0
ENSMUST00000163504.8	1913	1734	0	0
ENSMUST00000094583.2	1625	1446	0	0
ENSMUST00000185748.2	1234	1055	0	0
ENSMUST00000210769.2	652	473	0	0
ENSMUST00000210272.2	511	332	0	0
ENSMUST00000075982.4	606	427	0	0
ENSMUST00000211766.2	2443	2264	0	0
ENSMUST00000052700.6	4175	3996	0	0
ENSMUST00000033267.4	2146	1967	0	0
ENSMUST00000208275.2	603	424	0	0
ENSMUST00000151013.8	445	266	0	0
ENSMUST00000019067.8	902	723	162	75.181
ENSMUST00000152348.2	870	691	0	0
ENSMUST00000140093.2	833	654	0	0
ENSMUST00000108410.8	689	510	0	0
ENSMUST00000005583.12	901	722	104.072	48.3647
ENSMUST00000148150.8	859	680	0	0
ENSMUST00000155118.2	679	500	11.5292	7.7368
ENSMUST00000148828.2	1106	927	0	0
ENSMUST00000149634.2	368	189	21.3987	37.989
ENSMUST00000187435.7	372	193	0	0
ENSMUST00000136648.8	1515	1336	0	0
ENSMUST00000086421.9	2772	2593	0	0
ENSMUST00000124817.2	1421	1242	3	0.810459
ENSMUST00000202540.2	578	399	0	0
ENSMUST00000114744.3	420	241	0	0
ENSMUST00000019064.9	2699	2520	0	0
ENSMUST00000126391.2	1267	1088	0	0
ENSMUST00000154475.2	1662	1483	0	0
ENSMUST00000109910.9	4720	4541	21	1.55167
ENSMUST00000056290.13	2394	2215	0	0
ENSMUST00000141342.3	1159	980	0	0
ENSMUST00000053079.13	2470	2291	0	0
ENSMUST00000093374.11	1795	1616	0	0
ENSMUST00000109908.8	2012	1833	0	0
ENSMUST00000152656.8	642	463	0	0
ENSMUST00000164190.8	963	784	0	0
ENSMUST00000155600.8	627	448	0	0
ENSMUST00000137926.9	476	297	0	0
ENSMUST00000124878.3	738	559	0	0
ENSMUST00000167480.2	341	162	0	0
ENSMUST00000172305.2	533	354	0	0
ENSMUST00000027217.9	902	723	1	0.46408
ENSMUST00000080288.5	1240	1061	0	0
ENSMUST00000107032.3	10190	10011	3.52873	0.118269
ENSMUST00000209041.2	4516	4337	17.4713	1.35166
ENSMUST00000208482.2	832	653	0	0
ENSMUST00000208735.2	794	615	0	0
ENSMUST00000015460.5	2693	2514	0	0
ENSMUST00000163992.3	4420	4241	4.51503	0.35721
ENSMUST00000109408.10	1999	1820	6.23581	1.14962
ENSMUST00000152135.8	330	151	0	0
ENSMUST00000144729.2	1624	1445	0	0
ENSMUST00000109405.10	4289	4110	80.7642	6.59339
ENSMUST00000156839.2	709	530	0	0
ENSMUST00000132904.2	608	429	0	0
ENSMUST00000171696.8	4522	4343	0	0
ENSMUST00000145868.8	579	400	0	0
ENSMUST00000133123.8	828	649	0	0
ENSMUST00000152814.8	1754	1575	0	0
ENSMUST00000156797.8	2237	2058	0	0
ENSMUST00000136498.8	2818	2639	1	0.127143
ENSMUST00000047615.15	3059	2880	0	0
ENSMUST00000152225.2	2994	2815	0	0
ENSMUST00000150725.8	4003	3824	0	0
ENSMUST00000126832.2	542	363	0	0
ENSMUST00000184931.8	2629	2450	0	0
ENSMUST00000028623.13	2871	2692	0	0
ENSMUST00000139321.8	869	690	0	0
ENSMUST00000125407.8	2376	2197	6	0.916332
ENSMUST00000132429.2	535	356	0	0
ENSMUST00000144780.2	478	299	0	0
ENSMUST00000123649.8	3721	3542	0	0
ENSMUST00000152344.2	573	394	0	0
ENSMUST00000145838.8	921	742	0	0
ENSMUST00000157046.2	981	802	0	0
ENSMUST00000111248.8	679	500	0	0
ENSMUST00000125027.2	371	192	0	0
ENSMUST00000060174.6	1946	1767	0	0
ENSMUST00000209196.2	676	497	0	0
ENSMUST00000208653.2	631	452	0	0
ENSMUST00000037540.5	3011	2832	1	0.118478
ENSMUST00000208340.2	2693	2514	0	0
ENSMUST00000207916.2	2372	2193	0	0
ENSMUST00000178340.3	2137	1958	0	0
ENSMUST00000207049.2	528	349	0	0
ENSMUST00000208258.2	565	386	0	0
ENSMUST00000140016.2	931	752	0	0
ENSMUST00000119703.8	1781	1602	0	0
ENSMUST00000205639.3	2789	2610	0	0
ENSMUST00000108409.2	2298	2119	0	0
ENSMUST00000138325.8	4664	4485	0	0
ENSMUST00000028187.7	5871	5692	0	0
ENSMUST00000135995.2	292	113	0	0
ENSMUST00000128119.2	10040	9861	0	0
ENSMUST00000153077.2	5669	5490	67	4.09481
ENSMUST00000059825.12	5901	5722	0	0
ENSMUST00000199479.2	4033	3854	0	0
ENSMUST00000198445.5	6135	5956	0	0
ENSMUST00000199291.2	3671	3492	0	0
ENSMUST00000196402.5	2711	2532	0	0
ENSMUST00000200340.2	757	578	0	0
ENSMUST00000197035.2	636	457	0	0
ENSMUST00000167591.8	698	519	0	0
ENSMUST00000076276.5	524	345	0	0
ENSMUST00000017851.4	3683	3504	241	23.0773
ENSMUST00000129854.2	621	442	0	0
ENSMUST00000165457.2	3463	3284	0	0
ENSMUST00000169570.8	3604	3425	0	0
ENSMUST00000166439.8	1997	1818	0	0
ENSMUST00000033269.15	2321	2142	0	0
ENSMUST00000168958.8	752	573	0	0
ENSMUST00000172341.8	920	741	0	0
ENSMUST00000165534.8	1355	1176	0	0
ENSMUST00000166400.8	1320	1141	0	0
ENSMUST00000163601.8	844	665	0	0
ENSMUST00000171727.8	803	624	0	0
ENSMUST00000164739.8	800	621	0	0
ENSMUST00000164896.8	930	751	0	0
ENSMUST00000167218.8	659	480	0	0
ENSMUST00000170459.8	762	583	0	0
ENSMUST00000171882.8	557	378	0	0
ENSMUST00000155996.9	308	129	0	0
ENSMUST00000171022.8	598	419	0	0
ENSMUST00000171968.8	628	449	0	0
ENSMUST00000168762.2	622	443	0	0
ENSMUST00000168238.2	388	209	0	0
ENSMUST00000159906.8	656	477	0	0
ENSMUST00000160871.8	690	511	0	0
ENSMUST00000027040.13	7607	7428	28.7864	1.30031
ENSMUST00000162210.8	1151	972	0	0
ENSMUST00000160062.8	520	341	0	0
ENSMUST00000162795.8	2712	2533	0	0
ENSMUST00000161327.8	5707	5528	0	0
ENSMUST00000159802.2	4136	3957	0	0
ENSMUST00000162257.8	2204	2025	0	0
ENSMUST00000159206.2	519	340	0	0
ENSMUST00000159661.8	875	696	0	0
ENSMUST00000161183.2	332	153	0	0
ENSMUST00000159349.2	633	454	0	0
ENSMUST00000159530.2	898	719	2.21359	1.033
ENSMUST00000162418.2	2150	1971	0	0
ENSMUST00000159656.2	1599	1420	0	0
ENSMUST00000001920.13	3117	2938	0	0
ENSMUST00000151276.3	288	109	0	0
ENSMUST00000148056.4	670	491	0	0
ENSMUST00000140649.8	291	112	0	0
ENSMUST00000138833.8	782	603	0	0
ENSMUST00000128271.8	519	340	0	0
ENSMUST00000125457.8	260	81.0024	0	0
ENSMUST00000156743.8	614	435	0	0
ENSMUST00000156564.2	382	203	0	0
ENSMUST00000145137.2	726	547	0	0
ENSMUST00000147385.8	2808	2629	0	0
ENSMUST00000064703.13	1036	857	228	89.2659
ENSMUST00000099105.9	640	461	0	0
ENSMUST00000152418.8	429	250	0	0
ENSMUST00000126182.8	762	583	0	0
ENSMUST00000131228.8	416	237	0	0
ENSMUST00000135537.8	369	190	0	0
ENSMUST00000109400.3	1059	880	87	33.1717
ENSMUST00000164399.8	983	804	0	0
ENSMUST00000020779.11	2750	2571	0	0
ENSMUST00000143021.9	806	627	0	0
ENSMUST00000121303.8	2409	2230	0	0
ENSMUST00000107930.3	648	469	0	0
ENSMUST00000146650.2	640	461	0	0
ENSMUST00000167903.2	542	363	0	0
ENSMUST00000017841.4	1688	1509	0	0
ENSMUST00000156939.2	550	371	0	0
ENSMUST00000033275.4	958	779	0	0
ENSMUST00000208439.2	588	409	0	0
ENSMUST00000032931.9	4453	4274	0	0
ENSMUST00000098250.10	4316	4137	33	2.67645
ENSMUST00000137196.8	1155	976	0	0
ENSMUST00000145802.8	3133	2954	0	0
ENSMUST00000142727.2	528	349	0	0
ENSMUST00000130426.2	2235	2056	0	0
ENSMUST00000208063.2	2188	2009	0	0
ENSMUST00000151693.2	607	428	0	0
ENSMUST00000208638.2	3006	2827	0	0
ENSMUST00000208917.2	2685	2506	0	0
ENSMUST00000103224.10	7107	6928	0	0
ENSMUST00000028843.12	6985	6806	0	0
ENSMUST00000127277.2	3849	3670	0	0
ENSMUST00000155675.8	1123	944	0	0
ENSMUST00000136964.2	803	624	0	0
ENSMUST00000135733.8	574	395	0	0
ENSMUST00000125327.2	671	492	0	0
ENSMUST00000142334.2	1444	1265	35	9.28344
ENSMUST00000132003.2	467	288	0	0
ENSMUST00000134408.2	2201	2022	21	3.48473
ENSMUST00000152615.2	1001	822	0	0
ENSMUST00000200243.5	2127	1948	0	0
ENSMUST00000039867.10	8361	8182	0	0
ENSMUST00000199011.2	3803	3624	0	0
ENSMUST00000020920.10	2434	2255	0	0
ENSMUST00000103062.9	1743	1564	0	0
ENSMUST00000106706.8	2313	2134	0	0
ENSMUST00000156785.2	597	418	0	0
ENSMUST00000106704.3	3464	3285	0	0
ENSMUST00000031009.8	2581	2402	143.088	19.9876
ENSMUST00000202129.2	533	354	18.9121	17.9254
ENSMUST00000201415.4	883	704	0	0
ENSMUST00000201363.4	820	641	0	0
ENSMUST00000201341.2	709	530	0	0
ENSMUST00000202831.2	630	451	0	0
ENSMUST00000201134.2	416	237	0	0
ENSMUST00000124939.8	2868	2689	0	0
ENSMUST00000094833.10	2978	2799	0	0
ENSMUST00000126267.8	2721	2542	0	0
ENSMUST00000143436.8	1654	1475	0	0
ENSMUST00000136475.8	2271	2092	0	0
ENSMUST00000138820.8	2028	1849	0	0
ENSMUST00000146859.2	463	284	0	0
ENSMUST00000129161.8	688	509	0	0
ENSMUST00000123106.5	420	241	0	0
ENSMUST00000114113.3	2645	2466	0	0
ENSMUST00000137577.3	1337	1158	0	0
ENSMUST00000212573.2	3952	3773	0	0
ENSMUST00000211837.2	4543	4364	0	0
ENSMUST00000053499.6	4571	4392	0	0
ENSMUST00000212710.2	559	380	0	0
ENSMUST00000003207.11	3613	3434	288.771	28.2153
ENSMUST00000054301.14	2661	2482	0	0
ENSMUST00000206861.2	3171	2992	0	0
ENSMUST00000149349.2	3713	3534	0	0
ENSMUST00000205923.2	853	674	0	0
ENSMUST00000206588.2	510	331	0	0
ENSMUST00000205698.2	359	180	0	0
ENSMUST00000105177.3	1251	1072	0	0
ENSMUST00000087514.9	1563	1384	0	0
ENSMUST00000130721.8	873	694	0	0
ENSMUST00000123207.8	557	378	0	0
ENSMUST00000132190.8	885	706	0	0
ENSMUST00000202506.2	554	375	0	0
ENSMUST00000154975.8	898	719	0	0
ENSMUST00000152066.8	504	325	0	0
ENSMUST00000155300.8	744	565	0	0
ENSMUST00000114106.8	1504	1325	0	0
ENSMUST00000146401.2	674	495	0	0
ENSMUST00000131492.2	722	543	0	0
ENSMUST00000108563.9	2649	2470	0	0
ENSMUST00000039093.10	2804	2625	0	0
ENSMUST00000147289.2	362	183	0	0
ENSMUST00000126105.2	531	352	0	0
ENSMUST00000136029.2	3696	3517	0	0
ENSMUST00000092958.4	2100	1921	0	0
ENSMUST00000133144.4	971	792	0	0
ENSMUST00000059980.11	558	379	2398	2122.96
ENSMUST00000212432.2	665	486	1.00098	0.691065
ENSMUST00000212335.2	400	221	0	0
ENSMUST00000211963.2	449	270	0	0
ENSMUST00000047328.11	1307	1128	0	0
ENSMUST00000120564.2	991	812	0	0
ENSMUST00000155703.2	906	727	0	0
ENSMUST00000038570.9	1926	1747	127	24.3917
ENSMUST00000136552.8	1566	1387	0	0
ENSMUST00000139737.2	435	256	0	0
ENSMUST00000149603.8	572	393	0	0
ENSMUST00000141269.2	373	194	0	0
ENSMUST00000135405.8	656	477	0	0
ENSMUST00000207796.2	2272	2093	0	0
ENSMUST00000066465.3	2981	2802	0	0
ENSMUST00000207307.2	2703	2524	0	0
ENSMUST00000207440.2	2494	2315	0	0
ENSMUST00000207381.2	1130	951	0	0
ENSMUST00000207387.2	1130	951	0	0
ENSMUST00000207813.2	1084	905	0	0
ENSMUST00000027377.9	6006	5827	0	0
ENSMUST00000137339.2	4281	4102	0	0
ENSMUST00000087511.10	1291	1112	449	135.479
ENSMUST00000201661.3	1939	1760	0	0
ENSMUST00000119047.8	726	547	0	0
ENSMUST00000128025.2	827	648	0	0
ENSMUST00000142277.2	420	241	0	0
ENSMUST00000041646.4	3152	2973	0	0
ENSMUST00000111246.8	3950	3771	1	0.0889764
ENSMUST00000068513.11	1872	1693	0	0
ENSMUST00000041593.15	2036	1857	0	0
ENSMUST00000146045.8	639	460	0	0
ENSMUST00000146436.8	4170	3991	0	0
ENSMUST00000150666.8	769	590	0	0
ENSMUST00000128719.2	628	449	0	0
ENSMUST00000140018.2	624	445	0	0
ENSMUST00000130077.2	573	394	0	0
ENSMUST00000149073.8	770	591	0	0
ENSMUST00000141413.2	756	577	0	0
ENSMUST00000148268.2	728	549	0	0
ENSMUST00000027374.7	437	258	0	0
ENSMUST00000067886.12	3602	3423	0	0
ENSMUST00000067872.12	3403	3224	0	0
ENSMUST00000129099.8	3462	3283	0	0
ENSMUST00000005238.13	3243	3064	0	0
ENSMUST00000122970.8	2900	2721	0	0
ENSMUST00000155634.8	3164	2985	0	0
ENSMUST00000143758.8	1296	1117	0	0
ENSMUST00000156272.8	526	347	0	0
ENSMUST00000144290.2	770	591	0	0
ENSMUST00000147664.8	652	473	0	0
ENSMUST00000140462.2	776	597	0	0
ENSMUST00000156076.2	427	248	0	0
ENSMUST00000153662.8	704	525	0	0
ENSMUST00000027837.13	5698	5519	0	0
ENSMUST00000111264.8	2349	2170	0	0
ENSMUST00000111263.9	6528	6349	0	0
ENSMUST00000138714.2	881	702	0	0
ENSMUST00000148363.2	836	657	0	0
ENSMUST00000019063.3	1000	821	0	0
ENSMUST00000179986.8	478	299	0	0
ENSMUST00000141924.2	456	277	0	0
ENSMUST00000103177.10	2926	2747	0	0
ENSMUST00000157004.2	258	79.0036	0	0
ENSMUST00000136446.3	570	391	0	0
ENSMUST00000020930.14	6160	5981	45	2.52447
ENSMUST00000106702.4	914	735	0	0
ENSMUST00000021179.4	672	493	0	0
ENSMUST00000055404.8	2706	2527	0	0
ENSMUST00000057685.3	1216	1037	0	0
ENSMUST00000179000.2	794	615	0	0
ENSMUST00000059794.4	2464	2285	0	0
ENSMUST00000145503.2	669	490	813.089	556.767
ENSMUST00000018430.7	798	619	165.911	89.9326
ENSMUST00000148535.2	966	787	0	0
ENSMUST00000128870.2	674	495	0	0
ENSMUST00000029188.8	1719	1540	0	0
ENSMUST00000138730.2	903	724	0	0
ENSMUST00000200083.5	6072	5893	0	0
ENSMUST00000199998.2	3982	3803	0	0
ENSMUST00000053364.12	9867	9688	11	0.380969
ENSMUST00000197096.2	2163	1984	0	0
ENSMUST00000196272.2	375	196	0	0
ENSMUST00000051169.13	5424	5245	0	0
ENSMUST00000128901.9	4380	4201	1	0.0798691
ENSMUST00000154795.2	506	327	0	0
ENSMUST00000211072.2	1902	1723	0	0
ENSMUST00000138370.2	541	362	0	0
ENSMUST00000176661.2	771	592	0	0
ENSMUST00000137338.2	588	409	0	0
ENSMUST00000109396.2	1921	1742	0	0
ENSMUST00000044798.4	1199	1020	0	0
ENSMUST00000209971.2	237	58.1281	0	0
ENSMUST00000044734.3	4962	4783	0	0
ENSMUST00000063136.15	3109	2930	0	0
ENSMUST00000114099.6	3141	2962	0	0
ENSMUST00000187863.2	2083	1904	0	0
ENSMUST00000020929.17	1811	1632	0	0
ENSMUST00000125108.2	1846	1667	0	0
ENSMUST00000103061.3	1832	1653	0	0
ENSMUST00000141739.2	462	283	0	0
ENSMUST00000155036.2	426	247	0	0
ENSMUST00000131181.2	751	572	0	0
ENSMUST00000154875.2	1152	973	13	4.48293
ENSMUST00000238825.2	2997	2818	0	0
ENSMUST00000092500.11	2816	2637	53	6.74368
ENSMUST00000099690.4	2224	2045	0	0
ENSMUST00000132722.2	616	437	0	0
ENSMUST00000151579.2	527	348	0	0
ENSMUST00000141561.8	672	493	0	0
ENSMUST00000129248.2	498	319	0	0
ENSMUST00000143033.8	655	476	0	0
ENSMUST00000133562.2	623	444	0	0
ENSMUST00000128995.2	458	279	0	0
ENSMUST00000038196.7	2499	2320	0	0
ENSMUST00000130135.8	1601	1422	0	0
ENSMUST00000153729.8	2194	2015	0	0
ENSMUST00000149256.2	479	300	0	0
ENSMUST00000135369.2	688	509	0	0
ENSMUST00000201414.5	2588	2409	502	69.9195
ENSMUST00000202854.5	800	621	0	0
ENSMUST00000201653.3	459	280	0	0
ENSMUST00000202262.2	701	522	0	0
ENSMUST00000065398.13	6605	6426	101	5.27366
ENSMUST00000130975.2	738	559	0	0
ENSMUST00000129496.2	628	449	0	0
ENSMUST00000153096.2	925	746	0	0
ENSMUST00000126301.3	295	116	0	0
ENSMUST00000130185.2	629	450	0	0
ENSMUST00000123062.2	667	488	0	0
ENSMUST00000138012.2	3569	3390	0	0
ENSMUST00000152791.4	466	287	0	0
ENSMUST00000146138.3	915	736	0	0
ENSMUST00000124455.2	354	175	0	0
ENSMUST00000161226.11	7410	7231	0	0
ENSMUST00000161804.9	5393	5214	35	2.25231
ENSMUST00000182575.9	6179	6000	0	0
ENSMUST00000160071.10	3572	3393	0	0
ENSMUST00000161374.8	4217	4038	0	0
ENSMUST00000182974.9	3857	3678	0	0
ENSMUST00000162101.3	816	637	0	0
ENSMUST00000162979.2	462	283	0	0
ENSMUST00000198149.2	1780	1601	0	0
ENSMUST00000159507.3	2060	1881	0	0
ENSMUST00000183153.2	859	680	0	0
ENSMUST00000198165.2	3695	3516	0	0
ENSMUST00000161108.9	3620	3441	0	0
ENSMUST00000196613.2	3624	3445	0	0
ENSMUST00000100564.10	2800	2621	0	0
ENSMUST00000160135.4	593	414	0	0
ENSMUST00000071591.4	2177	1998	0	0
ENSMUST00000049768.4	2689	2510	0	0
ENSMUST00000125590.2	658	479	0	0
ENSMUST00000057497.13	2724	2545	0	0
ENSMUST00000111103.2	2781	2602	0	0
ENSMUST00000141744.2	839	660	0	0
ENSMUST00000125061.2	899	720	0	0
ENSMUST00000156962.9	1988	1809	0	0
ENSMUST00000147083.2	578	399	0	0
ENSMUST00000153127.8	949	770	0	0
ENSMUST00000126311.2	280	101	0	0
ENSMUST00000173496.8	426	247	0	0
ENSMUST00000196053.2	2502	2323	0	0
ENSMUST00000140245.3	368	189	0	0
ENSMUST00000027615.7	2379	2200	0	0
ENSMUST00000141842.2	430	251	0	0
ENSMUST00000033278.8	1858	1679	0	0
ENSMUST00000131894.2	2665	2486	0	0
ENSMUST00000122136.2	1599	1420	0	0
ENSMUST00000213928.2	5598	5419	1.00127	0.0619958
ENSMUST00000213672.2	2021	1842	0	0
ENSMUST00000049743.2	936	757	0	0
ENSMUST00000168740.3	548	369	0	0
ENSMUST00000032206.9	431	252	0	0
ENSMUST00000070152.12	4219	4040	0	0
ENSMUST00000070872.13	2354	2175	0	0
ENSMUST00000129901.2	367	188	0	0
ENSMUST00000023965.8	1793	1614	0	0
ENSMUST00000161224.2	408	229	0	0
ENSMUST00000019248.13	3974	3795	0	0
ENSMUST00000190646.7	3603	3424	0	0
ENSMUST00000108125.9	3633	3454	0	0
ENSMUST00000186154.7	3819	3640	0	0
ENSMUST00000189718.7	3672	3493	0	0
ENSMUST00000190617.7	3230	3051	0	0
ENSMUST00000187989.7	3223	3044	0	0
ENSMUST00000214289.2	1990	1811	0	0
ENSMUST00000190455.2	537	358	0	0
ENSMUST00000186354.7	466	287	0	0
ENSMUST00000188157.7	489	310	0	0
ENSMUST00000187585.2	370	191	0	0
ENSMUST00000190170.7	420	241	0	0
ENSMUST00000186333.7	367	188	0	0
ENSMUST00000190753.2	347	168	0	0
ENSMUST00000187436.2	358	179	0	0
ENSMUST00000003550.11	2901	2722	0	0
ENSMUST00000140643.8	3016	2837	0	0
ENSMUST00000146137.8	2777	2598	32	4.13278
ENSMUST00000142825.2	772	593	0	0
ENSMUST00000122986.2	794	615	0	0
ENSMUST00000135928.2	831	652	0	0
ENSMUST00000215150.2	2031	1852	0	0
ENSMUST00000217095.2	1977	1798	0	0
ENSMUST00000081417.2	936	757	0	0
ENSMUST00000200157.5	3071	2892	36.8332	4.27339
ENSMUST00000199101.5	501	322	0	0
ENSMUST00000200153.5	670	491	0	0
ENSMUST00000008131.10	637	458	3.1668	2.32
ENSMUST00000200054.2	473	294	0	0
ENSMUST00000101615.9	2116	1937	0	0
ENSMUST00000142543.3	1082	903	0	0
ENSMUST00000148117.8	592	413	0	0
ENSMUST00000144371.2	770	591	0	0
ENSMUST00000155872.2	600	421	0	0
ENSMUST00000038237.8	2235	2056	0	0
ENSMUST00000018470.10	3013	2834	532	62.9859
ENSMUST00000131288.2	849	670	25	12.5198
ENSMUST00000111094.8	948	769	212.218	92.5948
ENSMUST00000111097.8	601	422	0	0
ENSMUST00000019198.7	786	607	1101.78	609.03
ENSMUST00000138610.8	723	544	0	0
ENSMUST00000147557.8	770	591	0	0
ENSMUST00000152658.2	565	386	0	0
ENSMUST00000111986.8	2935	2756	0	0
ENSMUST00000111989.9	3187	3008	0	0
ENSMUST00000027612.11	2958	2779	0	0
ENSMUST00000148314.3	1240	1061	73.4892	23.2402
ENSMUST00000099689.5	1386	1207	0	0
ENSMUST00000183110.2	547	368	10.5108	9.58342
ENSMUST00000111093.8	1902	1723	0	0
ENSMUST00000001790.6	1850	1671	0	0
ENSMUST00000128391.2	621	442	0	0
ENSMUST00000028844.11	5616	5437	9	0.555411
ENSMUST00000143700.2	760	581	0	0
ENSMUST00000125592.2	3503	3324	0	0
ENSMUST00000156963.8	1208	1029	94.4813	30.8079
ENSMUST00000085941.12	740	561	0	0
ENSMUST00000034953.14	764	585	0	0
ENSMUST00000111090.9	698	519	291.208	188.264
ENSMUST00000111091.8	1070	891	0	0
ENSMUST00000137272.2	347	168	32	63.9105
ENSMUST00000216461.2	2112	1933	0	0
ENSMUST00000217112.2	2232	2053	0	0
ENSMUST00000215062.2	2058	1879	0	0
ENSMUST00000214754.2	1938	1759	0	0
ENSMUST00000074874.5	1084	905	0	0
ENSMUST00000067715.5	2354	2175	0	0
ENSMUST00000141671.2	617	438	0	0
ENSMUST00000156087.2	438	259	0	0
ENSMUST00000126272.2	750	571	0	0
ENSMUST00000150523.2	328	149	0	0
ENSMUST00000004968.11	3280	3101	3.55289	0.384425
ENSMUST00000129896.8	2362	2183	0	0
